1588342549.599		5504	459	1107	3761	177	3831	35	400	0	404
1588342549.746		5175	425	228	4318	204	4389	35	400	0	404
1588342549.893		7176	454	645	5558	519	5644	35	400	0	404
1588342550.038		6570	1867	200	3851	652	3907	35	400	0	404
1588342550.183		5586	988	145	3970	483	3800	35	400	0	404
1588342550.329		5274	1316	138	3528	292	3359	35	400	0	404
1588342550.475		7668	1549	125	5594	400	6184	35	400	0	404
1588342550.621		8339	829	67	7287	156	7344	35	400	0	404
1588342550.766		4905	949	263	2630	1063	2788	35	400	0	404
1588342550.916		6816	412	40	6189	175	6232	35	400	0	404
1588342551.055		7728	1086	253	6090	299	6287	35	400	0	404
1588342551.201		6390	1577	936	3568	309	3626	35	400	0	404
1588342551.344		4274	339	55	3712	168	3753	35	400	0	404
1588342551.489		7653	583	669	6167	234	6232	35	400	0	404
1588342551.634		4261	417	64	3613	167	3671	35	400	0	404
1588342551.778		4329	419	65	3686	159	3740	35	400	0	404
1588342551.921		5650	410	52	5031	157	5053	35	400	0	404
1588342552.065		4621	488	67	3904	162	4023	35	400	0	404
1588342552.209		6279	426	67	5565	221	5623	35	400	0	404
1588342552.352		4271	347	53	3717	154	3772	35	400	0	404
1588342552.496		5986	868	89	4833	196	5031	35	400	0	404
1588342552.638		4151	479	72	3452	148	3555	35	400	0	404
1588342552.782		4289	418	65	3626	180	3686	35	400	0	404
1588342552.927		8160	2170	4842	205	943	460	35	400	0	404
1588342553.067		6082	1745	1308	2719	310	2777	35	400	0	404
1588342553.211		6631	1666	1249	3407	309	3464	35	400	0	404
1588342553.352		7356	1924	1403	3587	442	3890	35	400	0	404
1588342553.495		6034	1433	1162	3114	325	3153	35	400	0	404
1588342553.638		6727	1800	220	4551	156	4510	35	400	0	404
1588342553.780		7321	524	185	6437	175	6515	35	400	0	404
1588342553.921		28345	356	111	27264	614	27306	35	400	0	404
1588342554.063		5371	1092	338	3729	212	3792	35	400	0	404
1588342554.205		5099	422	85	4448	144	4490	35	400	0	404
1588342554.346		4806	357	56	3864	529	3086	35	400	0	404
1588342554.487		6140	377	121	5416	226	5480	35	400	0	404
1588342554.628		5308	413	1166	3002	727	3016	35	400	0	404
1588342554.770		5588	507	948	3672	461	3752	35	400	0	404
1588342554.911		4834	336	53	4103	342	4146	35	400	0	404
1588342555.052		5977	390	68	4946	573	4395	35	400	0	404
1588342555.192		4938	1131	122	3543	142	3743	35	400	0	404
1588342555.332		24704	2829	178	4483	17214	4584	35	400	0	404
1588342555.473		5781	300	49	5150	282	5203	35	400	0	404
1588342555.614		4834	737	676	2468	953	2529	35	400	0	404
1588342555.754		7239	1243	101	5806	89	5854	35	400	0	404
1588342555.894		7506	761	152	6297	296	6368	35	400	0	404
1588342556.033		5460	1419	101	3790	150	3843	35	400	0	404
1588342556.173		5018	1380	101	3391	146	3435	35	400	0	404
1588342556.312		6408	1217	100	4840	251	4875	35	400	0	404
1588342556.452		4916	342	801	3266	507	3309	35	400	0	404
1588342556.592		4914	392	113	4327	82	4387	35	400	0	404
1588342556.731		8533	412	1711	6065	345	6126	35	400	0	404
1588342556.869		7198	1515	123	5331	229	5384	35	400	0	404
1588342557.014		11798	4089	164	6355	1190	6225	35	400	0	404
1588342557.147		9915	403	2089	6871	552	6927	35	400	0	404
1588342557.286		6090	1532	133	4274	151	4341	35	400	0	404
1588342557.424		6918	344	1473	4605	496	4642	35	400	0	404
1588342557.562		6150	312	63	5584	191	5631	35	400	0	404
1588342557.701		6045	505	1834	3542	164	3618	35	400	0	404
1588342557.838		5490	422	174	4744	150	4804	35	400	0	404
1588342557.977		3997	896	111	2837	153	2957	35	400	0	404
1588342558.114		10647	4751	866	4717	313	5322	35	400	0	404
1588342558.253		4863	1624	130	2832	277	2879	35	400	0	404
1588342558.389		5991	868	245	4581	297	4745	35	400	0	404
1588342558.529		7011	367	87	6259	298	6314	35	400	0	404
1588342558.664		5097	430	1034	2846	787	2910	35	400	0	404
1588342558.802		5665	472	89	4954	150	5033	35	400	0	404
1588342558.938		4918	673	881	2588	776	2634	35	400	0	404
1588342559.075		4844	955	380	3357	152	3407	35	400	0	404
1588342559.212		7027	405	2845	3208	569	3265	35	400	0	404
1588342559.350		6049	1633	191	4076	149	4132	35	400	0	404
1588342559.485		5030	351	206	4321	152	3182	35	400	0	404
1588342559.621		7098	439	1802	4272	585	4302	35	400	0	404
1588342559.759		5746	1324	55	3833	534	3892	35	400	0	404
1588342559.895		6951	422	2103	4039	387	4099	35	400	0	404
1588342560.030		8226	1485	133	6428	180	6475	35	400	0	404
1588342560.166		5165	346	216	4284	319	4173	35	400	0	404
1588342560.303		8935	2007	130	6594	204	6650	35	400	0	404
1588342560.445		9740	978	80	8266	416	8331	35	400	0	404
1588342560.573		22417	3980	3716	14380	341	14408	35	400	0	404
1588342560.708		6292	1768	1053	3124	347	3185	35	400	0	404
1588342560.843		6167	1722	127	4168	150	4228	35	400	0	404
1588342560.979		7055	443	1415	4855	342	4902	35	400	0	404
1588342561.114		8965	1538	137	7126	164	7174	35	400	0	404
1588342561.249		11301	1844	1090	8008	359	8071	35	400	0	404
1588342561.384		6456	1476	118	4688	174	4736	35	400	0	404
1588342561.520		12323	713	112	11331	167	11391	35	400	0	404
1588342561.652		4512	1126	179	3113	94	3177	35	400	0	404
1588342561.788		4983	496	599	3479	409	3164	35	400	0	404
1588342561.921		4127	937	109	2945	136	2991	35	400	0	404
1588342562.058		12324	3687	267	8275	95	8520	35	400	0	404
1588342562.189		5048	812	364	3706	166	3770	35	400	0	404
1588342562.323		5611	543	197	4617	254	4744	35	400	0	404
1588342562.457		4209	756	58	3238	157	3290	35	400	0	404
1588342562.591		5257	372	157	4395	333	4440	35	400	0	404
1588342562.725		5421	1163	206	3699	353	3893	35	400	0	404
1588342562.859		4797	579	65	3811	342	3873	35	400	0	404
1588342562.992		4265	1090	174	2748	253	2802	35	400	0	404
1588342563.125		4811	1026	262	3292	231	3359	35	400	0	404
1588342563.257		8093	402	65	7432	194	5761	35	400	0	404
1588342563.390		5163	1191	324	2775	873	3096	35	400	0	404
1588342563.523		4510	1098	288	2859	265	3159	35	400	0	404
1588342563.656		4358	406	52	3758	142	3831	35	400	0	404
1588342563.789		5689	451	69	4375	794	4498	35	400	0	404
1588342563.921		5981	357	55	5403	166	5454	35	400	0	404
1588342564.055		7416	3257	120	3638	401	3684	35	400	0	404
1588342564.187		5318	370	65	4792	91	4850	35	400	0	404
1588342564.318		5834	1672	122	3824	216	3893	35	400	0	404
1588342564.451		5062	344	109	4311	298	4363	35	400	0	404
1588342564.582		5161	1637	106	3264	154	3316	35	400	0	404
1588342564.715		5279	425	68	4551	235	4553	35	400	0	404
1588342564.846		5726	451	78	4999	198	5081	35	400	0	404
1588342564.977		4773	472	71	4060	170	4127	35	400	0	404
1588342565.109		5104	488	93	4323	200	4397	35	400	0	404
1588342565.241		10536	5882	1132	3179	343	3250	35	400	0	404
1588342565.372		9394	1399	948	6469	578	6510	35	400	0	404
1588342565.503		4180	753	172	3095	160	3153	35	400	0	404
1588342565.634		4150	450	159	3264	277	3336	35	400	0	404
1588342565.764		4806	425	68	3871	442	3538	35	400	0	404
1588342565.895		4797	431	77	4110	179	4169	35	400	0	404
1588342566.026		5355	1360	61	3790	144	3849	35	400	0	404
1588342566.157		6662	782	2002	3682	196	3626	35	400	0	404
1588342566.288		5354	417	1093	2675	1169	2732	35	400	0	404
1588342566.418		5428	896	69	4286	177	4339	35	400	0	404
1588342566.547		4193	343	54	3586	210	3628	35	400	0	404
1588342566.679		5690	874	183	4408	225	4456	35	400	0	404
1588342566.808		5743	1467	104	4016	156	4064	35	400	0	404
1588342566.937		5441	643	1541	2919	338	3082	35	400	0	404
1588342567.067		5784	408	169	4874	333	4919	35	400	0	404
1588342567.197		6031	1752	253	3882	144	3924	35	400	0	404
1588342567.327		5963	493	2204	2919	347	2971	35	400	0	404
1588342567.457		6154	1424	100	4477	153	4521	35	400	0	404
1588342567.587		4483	934	196	3214	139	3257	35	400	0	404
1588342567.716		5058	721	73	3898	366	3903	35	400	0	404
1588342567.845		6263	454	112	5505	192	5567	35	400	0	404
1588342567.973		4665	419	66	4028	152	4096	35	400	0	404
1588342568.103		4066	360	53	3515	138	3568	35	400	0	404
1588342568.231		5008	1518	990	2350	150	2340	35	400	0	404
1588342568.359		5196	1129	107	3797	163	3849	35	400	0	404
1588342568.489		5796	430	69	4950	347	4950	35	400	0	404
1588342568.617		5694	1327	50	4159	158	4212	35	400	0	404
1588342568.745		5152	912	228	3761	251	3847	35	400	0	404
1588342568.874		5925	415	66	4685	759	4388	35	400	0	404
1588342569.001		5578	1277	123	3853	325	4243	35	400	0	404
1588342569.130		5152	1301	108	3573	170	3624	35	400	0	404
1588342569.257		4995	639	129	3940	287	4037	35	400	0	404
1588342569.385		4750	1010	141	3258	341	3332	35	400	0	404
1588342569.513		4663	1162	168	3241	92	3312	35	400	0	404
1588342569.642		11810	703	114	10428	565	10496	35	400	0	404
1588342569.768		5662	812	70	3943	837	3997	35	400	0	404
1588342569.896		5480	401	70	4545	464	4531	35	400	0	404
1588342570.023		6878	1261	92	5156	369	5245	35	400	0	404
1588342570.151		13144	1519	2252	8867	506	8829	35	400	0	404
1588342570.279		8917	1247	84	7163	423	7220	35	400	0	404
1588342570.406		5652	523	894	3892	343	3956	35	400	0	404
1588342570.533		9648	405	1378	3273	4592	3326	35	400	0	404
1588342570.660		4189	740	144	3101	204	3139	35	400	0	404
1588342570.785		6012	874	1126	3778	234	3862	35	400	0	404
1588342570.912		4907	940	188	3581	198	3632	35	400	0	404
1588342571.038		6166	1399	209	4410	148	4664	35	400	0	404
1588342571.165		5003	698	256	3811	238	3907	35	400	0	404
1588342571.291		5679	787	56	4601	235	4660	35	400	0	404
1588342571.418		5404	1804	306	2854	440	2843	35	400	0	404
1588342571.548		6355	1673	228	4359	95	5210	35	400	0	404
1588342571.670		5653	1234	63	4260	96	4302	35	400	0	404
1588342571.796		5012	1211	75	3639	87	3770	35	400	0	404
1588342571.921		6034	1085	581	4268	100	4926	35	400	0	404
1588342572.048		8118	337	69	7570	142	7638	35	400	0	404
1588342572.173		11466	2474	244	8592	156	8903	35	400	0	404
1588342572.299		7054	462	235	6214	143	6287	35	400	0	404
1588342572.425		6041	1541	1113	3080	307	3121	35	400	0	404
1588342572.549		12484	357	62	11950	115	12011	35	400	0	404
1588342572.675		14316	3241	6250	4679	146	5333	35	400	0	404
1588342572.799		5410	986	68	4253	103	4319	35	400	0	404
1588342572.925		4929	448	66	4246	169	4316	35	400	0	404
1588342573.050		5346	813	104	4191	238	4269	35	400	0	404
1588342573.178		7671	1659	587	5256	169	5299	35	400	0	404
1588342573.300		3999	806	202	2834	157	2915	35	400	0	404
1588342573.424		5067	410	75	4308	274	4316	35	400	0	404
1588342573.549		7025	413	1906	3765	941	3774	35	400	0	404
1588342573.674		20225	2302	134	17603	186	17704	35	400	0	404
1588342573.798		6003	434	1872	3349	348	3412	35	400	0	404
1588342573.922		5653	1482	1532	2487	152	2549	35	400	0	404
1588342574.046		4979	966	189	3605	219	3669	35	400	0	404
1588342574.174		7936	923	101	6521	391	6569	35	400	0	404
1588342574.295		5950	1658	127	3984	181	3958	35	400	0	404
1588342574.419		5242	463	393	4072	314	4113	35	400	0	404
1588342574.541		9883	516	199	8827	341	8932	35	400	0	404
1588342574.665		6762	1357	112	4998	295	5043	35	400	0	404
1588342574.789		6076	397	66	4824	789	3724	35	400	0	404
1588342574.913		6182	445	80	5498	159	5567	35	400	0	404
1588342575.036		7429	1463	429	5360	177	6245	35	400	0	404
1588342575.160		6609	2525	141	3785	158	3848	35	400	0	404
1588342575.287		13176	3340	143	9196	497	9060	35	400	0	404
1588342575.405		6386	808	516	4926	136	4999	35	400	0	404
1588342575.528		6224	436	422	5040	326	5097	35	400	0	404
1588342575.651		7303	369	241	6416	277	6351	35	400	0	404
1588342575.774		10666	1027	237	9069	333	9128	35	400	0	404
1588342575.898		6447	488	1881	3834	244	3899	35	400	0	404
1588342576.021		5417	967	68	3830	552	3886	35	400	0	404
1588342576.143		4551	1022	275	2729	525	2755	35	400	0	404
1588342576.267		7536	1415	196	5807	118	6377	35	400	0	404
1588342576.387		5955	583	96	5118	158	5168	35	400	0	404
1588342576.509		5129	1295	277	3040	517	3193	35	400	0	404
1588342576.633		14059	9253	1246	3177	383	12078	35	400	0	404
1588342576.755		4760	1180	84	3334	162	3397	35	400	0	404
1588342576.876		5710	448	103	5012	147	5097	35	400	0	404
1588342576.999		5986	401	260	4972	353	5034	35	400	0	404
1588342577.121		13444	1296	103	11870	175	11917	35	400	0	404
1588342577.241		7325	1519	70	5450	286	6061	35	400	0	404
1588342577.364		9166	548	73	8271	274	8330	35	400	0	404
1588342577.485		5620	1286	50	4142	142	4197	35	400	0	404
1588342577.606		3825	939	101	2642	143	2765	35	400	0	404
1588342577.728		6292	329	52	5510	401	5443	35	400	0	404
1588342577.849		4334	830	104	3237	163	3357	35	400	0	404
1588342577.970		5552	1354	103	3946	149	3990	35	400	0	404
1588342578.091		7794	487	1980	4651	676	4686	35	400	0	404
1588342578.212		5702	495	2005	2874	328	2919	35	400	0	404
1588342578.334		5855	1377	104	4226	148	4272	35	400	0	404
1588342578.454		6134	482	1805	3516	331	3564	35	400	0	404
1588342578.576		9685	708	55	8811	111	8862	35	400	0	404
1588342578.695		8624	1162	83	7226	153	7236	35	400	0	404
1588342578.816		5850	424	79	5077	270	5075	35	400	0	404
1588342578.938		5605	425	66	4972	142	4910	35	400	0	404
1588342579.058		6056	1289	121	4218	428	4553	35	400	0	404
1588342579.177		12725	339	53	12167	166	12210	35	400	0	404
1588342579.298		9604	1043	478	7674	409	7725	35	400	0	404
1588342579.419		5726	748	88	4635	255	4699	35	400	0	404
1588342579.539		5444	422	492	4365	165	4425	35	400	0	404
1588342579.658		8574	2448	5582	110	434	199	35	400	0	404
1588342579.779		6125	424	64	5494	143	5572	35	400	0	404
1588342579.899		5770	1402	162	4097	109	4300	35	400	0	404
1588342580.018		4968	409	55	4414	90	4473	35	400	0	404
1588342580.138		6773	1203	274	4842	454	5072	35	400	0	404
1588342580.257		5515	1176	340	3834	165	4128	35	400	0	404
1588342580.377		10702	483	718	8954	547	9033	35	400	0	404
1588342580.496		7418	1296	101	5926	95	6145	35	400	0	404
1588342580.616		10827	390	4102	6109	226	6166	35	400	0	404
1588342580.735		7759	663	1604	5068	424	5118	35	400	0	404
1588342580.854		9184	1411	1096	6005	672	6051	35	400	0	404
1588342580.972		6100	1519	126	4306	149	4314	35	400	0	404
1588342581.092		6251	441	442	5018	350	5084	35	400	0	404
1588342581.211		5485	1263	106	3974	142	4029	35	400	0	404
1588342581.330		5787	422	2214	2806	345	2875	35	400	0	404
1588342581.447		5418	407	64	4516	431	4573	35	400	0	404
1588342581.566		5563	829	162	4199	373	4231	35	400	0	404
1588342581.686		5473	589	71	4582	231	4626	35	400	0	404
1588342581.803		7547	807	134	5793	813	5831	35	400	0	404
1588342581.923		5078	604	78	4071	325	4151	35	400	0	404
1588342582.041		5783	419	64	5152	148	5212	35	400	0	404
1588342582.158		27264	1623	511	24759	371	24946	35	400	0	404
1588342582.277		5671	1009	252	4013	397	4106	35	400	0	404
1588342582.394		5962	1143	271	4027	521	4164	35	400	0	404
1588342582.513		4569	798	246	3366	159	3421	35	400	0	404
1588342582.630		10665	1077	64	9197	327	9243	35	400	0	404
1588342582.748		4644	698	52	3586	308	3613	35	400	0	404
1588342582.867		6241	392	72	5458	319	5526	35	400	0	404
1588342582.984		6546	1298	125	4893	230	4951	35	400	0	404
1588342583.102		4948	458	223	4121	146	4196	35	400	0	404
1588342583.219		6806	1851	108	4364	483	4372	35	400	0	404
1588342583.337		5403	430	148	3734	1091	3796	35	400	0	404
1588342583.453		5268	1652	409	2430	777	2493	35	400	0	404
1588342583.571		4879	409	68	4252	150	4246	35	400	0	404
1588342583.687		3919	358	119	3025	417	3070	35	400	0	404
1588342583.806		11116	1094	149	9458	415	9554	35	400	0	404
1588342583.923		4458	511	83	3772	92	3458	35	400	0	404
1588342584.038		7689	1471	125	5933	160	6179	35	400	0	404
1588342584.156		4296	311	54	3782	149	3835	35	400	0	404
1588342584.273		5895	1154	67	4480	194	4548	35	400	0	404
1588342584.390		5672	405	64	4979	224	5031	35	400	0	404
1588342584.505		5686	798	67	4464	357	4521	35	400	0	404
1588342584.622		5930	996	121	4643	170	4706	35	400	0	404
1588342584.739		4761	491	183	3941	146	3982	35	400	0	404
1588342584.855		7114	597	244	5623	650	5614	35	400	0	404
1588342584.971		4799	848	75	3716	160	3692	35	400	0	404
1588342585.088		4912	1446	176	3204	86	3258	35	400	0	404
1588342585.204		6217	1478	355	3620	764	3257	35	400	0	404
1588342585.319		7359	1597	136	5112	514	5260	35	400	0	404
1588342585.436		5309	408	996	3814	91	3874	35	400	0	404
1588342585.551		5451	782	837	3458	374	3509	35	400	0	404
1588342585.667		6484	453	54	5789	188	5839	35	400	0	404
1588342585.784		6372	443	123	5569	237	5435	35	400	0	404
1588342585.898		5461	1759	153	3405	144	3639	35	400	0	404
1588342586.014		5764	1243	655	2969	897	3401	35	400	0	404
1588342586.130		7975	1171	310	5552	942	5565	35	400	0	404
1588342586.247		11425	5727	80	5284	334	10052	35	400	0	404
1588342586.361		6562	1344	104	4985	129	5135	35	400	0	404
1588342586.476		5651	409	72	5007	163	5025	35	400	0	404
1588342586.591		4808	835	161	3650	162	3706	35	400	0	404
1588342586.707		5735	1285	119	4169	162	4209	35	400	0	404
1588342586.821		5127	1226	68	3746	87	3860	35	400	0	404
1588342586.937		4761	810	546	3305	100	3523	35	400	0	404
1588342587.052		5029	845	167	3860	157	3924	35	400	0	404
1588342587.167		8333	1480	127	6580	146	6626	35	400	0	404
1588342587.281		5219	431	1164	2769	855	2830	35	400	0	404
1588342587.396		6498	420	79	5620	379	5619	35	400	0	404
1588342587.511		5312	344	63	4746	159	4805	35	400	0	404
1588342587.625		5012	1325	114	3399	174	3454	35	400	0	404
1588342587.739		4482	341	54	3831	256	3880	35	400	0	404
1588342587.853		4821	1340	105	3212	164	3214	35	400	0	404
1588342587.968		7109	1060	114	5328	607	5386	35	400	0	404
1588342588.083		5404	1301	391	2876	836	2745	35	400	0	404
1588342588.197		6281	1222	106	4800	153	4848	35	400	0	404
1588342588.311		4938	391	74	4322	151	4377	35	400	0	404
1588342588.425		5980	1328	524	3163	965	2971	35	400	0	404
1588342588.539		6430	1337	132	4793	168	4855	35	400	0	404
1588342588.652		6939	1907	736	4210	86	4256	35	400	0	404
1588342588.765		7083	1384	638	4916	145	4966	35	400	0	404
1588342588.880		5570	896	798	3670	206	3953	35	400	0	404
1588342588.994		5568	1439	793	3040	296	3083	35	400	0	404
1588342589.107		4816	1239	105	3328	144	3392	35	400	0	404
1588342589.221		4823	1234	100	3344	145	3392	35	400	0	404
1588342589.333		5705	1575	105	3877	148	3930	35	400	0	404
1588342589.446		6372	505	2209	3321	337	3394	35	400	0	404
1588342589.561		5649	1388	100	4012	149	4058	35	400	0	404
1588342589.673		4927	728	161	3882	156	3931	35	400	0	404
1588342589.786		7401	1750	116	5227	308	5274	35	400	0	404
1588342589.900		13254	1732	131	11102	289	11157	35	400	0	404
1588342590.012		6036	1243	201	4044	548	3992	35	400	0	404
1588342590.125		4772	552	44	4035	141	4089	35	400	0	404
1588342590.239		4963	1140	467	2804	552	2829	35	400	0	404
1588342590.351		8524	403	57	7418	646	7469	35	400	0	404
1588342590.464		5826	1293	401	3125	1007	3185	35	400	0	404
1588342590.576		4895	909	161	3594	231	3652	35	400	0	404
1588342590.688		6298	1545	244	4215	294	4386	35	400	0	404
1588342590.802		13480	4944	242	8128	166	8090	35	400	0	404
1588342590.914		6988	808	68	5909	203	5983	35	400	0	404
1588342591.026		4701	1497	1085	1840	279	1896	35	400	0	404
1588342591.139		4848	1113	334	3222	179	3317	35	400	0	404
1588342591.251		5675	345	105	4881	344	4925	35	400	0	404
1588342591.362		5058	707	54	4119	178	4181	35	400	0	404
1588342591.475		4738	407	875	3310	146	3372	35	400	0	404
1588342591.586		6520	459	68	5634	359	5593	35	400	0	404
1588342591.698		7526	2271	122	4770	363	6778	35	400	0	404
1588342591.810		5370	409	67	4598	296	4587	35	400	0	404
1588342591.923		5105	960	68	3910	167	3969	35	400	0	404
1588342592.034		7892	409	67	6801	615	6864	35	400	0	404
1588342592.146		5795	1454	112	4061	168	4110	35	400	0	404
1588342592.257		10116	947	502	7884	783	8085	35	400	0	404
1588342592.368		4826	1467	94	3142	123	3194	35	400	0	404
1588342592.481		6692	908	202	5358	224	5320	35	400	0	404
1588342592.592		4993	415	67	3607	904	2515	35	400	0	404
1588342592.702		5190	1222	117	3640	211	3949	35	400	0	404
1588342592.813		7285	365	63	6703	154	6750	35	400	0	404
1588342592.926		6399	413	65	5752	169	5814	35	400	0	404
1588342593.036		5750	450	65	4943	292	4998	35	400	0	404
1588342593.148		4696	1102	174	3332	88	3393	35	400	0	404
1588342593.258		4274	351	54	3645	224	3683	35	400	0	404
1588342593.368		6030	408	920	4282	420	4237	35	400	0	404
1588342593.479		5464	902	67	4411	84	4473	35	400	0	404
1588342593.591		4546	1049	126	3145	226	3230	35	400	0	404
1588342593.701		5177	352	222	4273	330	4320	35	400	0	404
1588342593.812		6199	1395	76	4463	265	4601	35	400	0	404
1588342593.922		6525	421	102	5827	175	5884	35	400	0	404
1588342594.032		5837	409	65	5001	362	5058	35	400	0	404
1588342594.144		4622	535	181	3742	164	3833	35	400	0	404
1588342594.253		6024	1722	116	4018	168	4067	35	400	0	404
1588342594.363		11890	4409	3015	4320	146	4392	35	400	0	404
1588342594.473		5266	420	64	4561	221	4629	35	400	0	404
1588342594.584		4692	837	66	3638	151	3659	35	400	0	404
1588342594.695		6068	1522	104	4299	143	4347	35	400	0	404
1588342594.805		10893	3437	124	7148	184	7216	35	400	0	404
1588342594.914		4627	408	147	3929	143	3692	35	400	0	404
1588342595.023		6784	494	65	5714	511	5690	35	400	0	404
1588342595.133		6257	1505	82	4460	210	4485	35	400	0	404
1588342595.244		5667	1391	139	3962	175	4017	35	400	0	404
1588342595.353		6839	740	686	5136	277	5143	35	400	0	404
1588342595.463		9358	399	1712	7050	197	7121	35	400	0	404
1588342595.573		5979	430	82	5084	383	5035	35	400	0	404
1588342595.682		6375	1923	514	3556	382	2936	35	400	0	404
1588342595.791		4892	995	103	3652	142	3712	35	400	0	404
1588342595.900		5752	1626	208	3769	149	3756	35	400	0	404
1588342596.009		6790	417	236	5828	309	5877	35	400	0	404
1588342596.119		7043	1347	697	4650	349	4700	35	400	0	404
1588342596.229		5140	1213	974	2581	372	2630	35	400	0	404
1588342596.337		10514	418	74	9786	236	9843	35	400	0	404
1588342596.447		4028	1060	108	2714	146	2755	35	400	0	404
1588342596.556		7090	470	71	6441	108	6517	35	400	0	404
1588342596.664		4703	1152	125	3339	87	3401	35	400	0	404
1588342596.773		11962	2164	323	8750	725	8718	35	400	0	404
1588342596.882		7107	469	84	5858	696	5892	35	400	0	404
1588342596.991		5167	1159	319	3170	519	3368	35	400	0	404
1588342597.099		4643	459	78	4011	95	4074	35	400	0	404
1588342597.208		4565	343	53	4006	163	4046	35	400	0	404
1588342597.316		4435	397	53	3776	209	3822	35	400	0	404
1588342597.424		7104	593	88	6277	146	6219	35	400	0	404
1588342597.533		4997	836	218	3758	185	3810	35	400	0	404
1588342597.641		5051	409	68	4473	101	4460	35	400	0	404
1588342597.749		5218	312	53	4750	103	4798	35	400	0	404
1588342597.858		8624	1544	124	6676	280	6748	35	400	0	404
1588342597.965		5715	417	66	4809	423	4639	35	400	0	404
1588342598.074		7538	945	347	5849	397	5899	35	400	0	404
1588342598.181		5983	917	69	4352	645	4414	35	400	0	404
1588342598.289		5711	427	54	4714	516	4762	35	400	0	404
1588342598.398		9043	2946	406	5601	90	5247	35	400	0	404
1588342598.506		7222	427	165	6465	165	6533	35	400	0	404
1588342598.613		5530	1190	420	3419	501	3652	35	400	0	404
1588342598.724		5807	339	53	5220	195	5265	35	400	0	404
1588342598.837		9964	368	68	9303	225	9357	35	400	0	404
1588342598.938		6489	1391	347	4226	525	4688	35	400	0	404
1588342599.043		6702	1174	448	4267	813	4548	35	400	0	404
1588342599.150		6464	1606	632	3801	425	3865	35	400	0	404
1588342599.259		4416	933	299	2860	324	2635	35	400	0	404
1588342599.368		5828	501	62	4779	486	4680	35	400	0	404
1588342599.473		5352	1517	74	3621	140	3890	35	400	0	404
1588342599.579		5777	412	1226	3211	928	3270	35	400	0	404
1588342599.686		4885	827	66	3307	685	3367	35	400	0	404
1588342599.794		5535	337	54	4993	151	5038	35	400	0	404
1588342599.900		11690	681	575	9602	832	9670	35	400	0	404
1588342600.008		6677	1207	101	5200	169	5241	35	400	0	404
1588342600.115		4707	813	580	2904	410	2974	35	400	0	404
1588342600.221		18071	1260	290	15957	564	15802	35	400	0	404
1588342600.329		7422	1218	105	5932	167	5964	35	400	0	404
1588342600.434		7465	421	145	6501	398	6561	35	400	0	404
1588342600.541		6114	1718	1354	2702	340	3760	35	400	0	404
1588342600.648		5881	1397	61	4124	299	4182	35	400	0	404
1588342600.754		6208	1338	988	3577	305	3619	35	400	0	404
1588342600.862		10435	1161	2690	6428	156	6603	35	400	0	404
1588342600.967		5633	347	104	4823	359	4867	35	400	0	404
1588342601.074		4799	1167	69	3473	90	3541	35	400	0	404
1588342601.181		4946	766	224	3778	178	3840	35	400	0	404
1588342601.286		5437	418	67	4264	688	4259	35	400	0	404
1588342601.392		5881	588	89	4901	303	4985	35	400	0	404
1588342601.498		4623	294	50	4046	233	4087	35	400	0	404
1588342601.604		6337	426	66	5195	650	5245	35	400	0	404
1588342601.710		5030	932	69	3847	182	4015	35	400	0	404
1588342601.817		5005	397	86	4428	94	4500	35	400	0	404
1588342601.923		5091	967	533	3252	339	3428	35	400	0	404
1588342602.029		7888	1579	157	5699	453	5745	35	400	0	404
1588342602.134		6024	1157	96	4072	699	4325	35	400	0	404
1588342602.240		5522	483	65	4806	168	4909	35	400	0	404
1588342602.346		5479	1123	314	3628	414	3685	35	400	0	404
1588342602.450		15774	1741	77	13816	140	14060	35	400	0	404
1588342602.556		9214	2515	256	6268	175	6340	35	400	0	404
1588342602.665		4812	697	55	3678	382	3723	35	400	0	404
1588342602.768		9931	426	2723	6531	251	6599	35	400	0	404
1588342602.872		6183	1859	109	4068	147	4080	35	400	0	404
1588342602.977		4689	324	54	3996	315	4038	35	400	0	404
1588342603.082		5836	765	710	3718	643	3632	35	400	0	404
1588342603.187		5201	829	167	3917	288	3621	35	400	0	404
1588342603.294		4853	383	140	4243	87	4304	35	400	0	404
1588342603.399		7060	400	973	5185	502	5248	35	400	0	404
1588342603.504		9122	635	126	7804	557	3938	35	400	0	404
1588342603.608		4834	1275	85	3387	87	3516	35	400	0	404
1588342603.712		5027	1240	106	3541	140	3589	35	400	0	404
1588342603.818		4746	806	170	3609	161	3664	35	400	0	404
1588342603.927		4198	352	54	3633	159	3628	35	400	0	404
1588342604.027		5342	324	57	4748	213	4792	35	400	0	404
1588342604.131		5348	969	129	3951	299	4088	35	400	0	404
1588342604.236		5495	897	122	3673	803	3731	35	400	0	404
1588342604.341		6182	902	71	5107	102	5173	35	400	0	404
1588342604.446		4215	472	222	3292	229	3336	35	400	0	404
1588342604.550		5443	687	249	4334	173	4398	35	400	0	404
1588342604.653		4954	963	415	3394	182	3613	35	400	0	404
1588342604.758		5491	1446	105	3799	141	3854	35	400	0	404
1588342604.862		5602	935	133	4366	168	4424	35	400	0	404
1588342604.967		4552	346	52	3839	315	3836	35	400	0	404
1588342605.071		7125	1128	142	5608	247	5648	35	400	0	404
1588342605.175		5842	412	65	4581	784	4403	35	400	0	404
